label,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S80,S81,S82,S83,S84,S85,S86,S87,S88,S89,S90,S91,S92
0,0.03,0.09,0.6,0.255,0.025,0,0,0,0,0,0.995,0.005,0,0,0,0,0,0,0,0,0,0.005,0.435,0.4,0.1,0.06,0,0,0,0,1.66499,-8.75139,3.34552,60,65,53.2432,1.22354,1.57833,1.55852,0.117689,0.154362,0.14233,0.343058,0.39289,0.377267,0.310772,0.439263,0.438558,0.437382,0.435739,0.433628,0.431054,0.428018,0.424523,0.420574,0.416174,0.411329,0.406044,0.397494,0.561841,0.560938,0.559435,0.557333,0.554634,0.551341,0.547457,0.542987,0.537936,0.532309,0.526112,0.519352,0.340509,0.481294,0.480521,0.479234,0.477433,0.47512,0.472299,0.468973,0.465144,0.460817,0.455996,0.450688,0.444896,-0.713915,0.507449,-0.852142,-0.161908,-0.270415,-0.166317,9.85275
0,0.015,0.095,0.735,0.155,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.005,0.025,0.52,0.34,0.055,0.055,0,0,0,0,1.27283,-8.79084,2.82982,62,70,53.0556,1.07633,1.28638,1.4635,0.105338,0.119963,0.142337,0.324559,0.346357,0.377276,0.292336,0.413204,0.41254,0.411435,0.409888,0.407903,0.405482,0.402625,0.399338,0.395623,0.391485,0.386927,0.381955,0.373869,0.528447,0.527598,0.526184,0.524207,0.521668,0.518571,0.514918,0.510714,0.505963,0.500671,0.494842,0.488483,0.3311,0.467995,0.467244,0.465991,0.46424,0.461992,0.459249,0.456014,0.452291,0.448084,0.443396,0.438234,0.432603,-0.636022,0.386149,-0.821258,0.0125273,-0.324913,-0.192583,9.61355
0,0.025,0.09,0.7,0.18,0.005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.37,0.48,0.105,0.04,0.005,0,0,0,1.26532,-8.85184,3.41448,62.9032,61.9355,51.7143,1.04165,1.4594,1.48913,0.0980454,0.13912,0.139463,0.313122,0.372989,0.373447,0.282347,0.399085,0.398444,0.397376,0.395883,0.393966,0.391627,0.388868,0.385693,0.382106,0.378108,0.373707,0.368904,0.402562,0.569004,0.568089,0.566567,0.564438,0.561704,0.558369,0.554436,0.54991,0.544794,0.539095,0.532819,0.525972,0.345584,0.488468,0.487683,0.486376,0.484549,0.482202,0.479339,0.475963,0.472077,0.467685,0.462793,0.457405,0.451527,-0.605203,0.400388,-0.873366,0.329522,-0.496138,-0.258681,9.83845
0,0.025,0.09,0.665,0.215,0.005,0,0,0,0,0,0.995,0.005,0,0,0,0,0,0,0,0,0,0,0.435,0.445,0.115,0.005,0,0,0,0,1.36559,-8.73255,2.99964,62.5806,69.2593,55.7576,1.04363,1.41503,1.28809,0.101318,0.139105,0.114125,0.318305,0.372968,0.337824,0.288895,0.408341,0.407685,0.406592,0.405064,0.403103,0.400709,0.397887,0.394638,0.390967,0.386878,0.382374,0.37746,0.379511,0.536423,0.535561,0.534126,0.532118,0.529541,0.526397,0.52269,0.518422,0.5136,0.508227,0.50231,0.495855,0.314603,0.444678,0.443963,0.442774,0.44111,0.438973,0.436367,0.433294,0.429756,0.425758,0.421304,0.4164,0.411049,-0.641725,0.520992,-0.860784,0.19687,-0.252359,-0.0162544,9.60235
0,0.04,0.09,0.665,0.205,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.365,0.485,0.095,0.05,0.005,0,0,0,1.32125,-8.62722,3.47728,58.4848,61.6129,56.6667,1.15963,1.48203,1.40842,0.116327,0.148169,0.130988,0.341067,0.384927,0.361923,0.306236,0.432852,0.432156,0.430998,0.429379,0.427299,0.424762,0.42177,0.418327,0.414435,0.4101,0.405326,0.400117,0.390493,0.551945,0.551058,0.549582,0.547516,0.544865,0.54163,0.537815,0.533424,0.528462,0.522933,0.516845,0.510204,0.32636,0.461296,0.460555,0.459321,0.457594,0.455378,0.452675,0.449486,0.445816,0.441669,0.437049,0.431961,0.42641,-0.599287,0.470108,-0.868787,0.0500301,-0.225177,-0.100462,9.71907
0,0.03,0.125,0.725,0.11,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.005,0.04,0.51,0.325,0.11,0.005,0.005,0,0,0,1.07477,-9.06545,2.52378,55.4286,70.3846,48.1579,1.08078,1.76315,1.53904,0.109196,0.153544,0.136441,0.330448,0.391847,0.369379,0.303808,0.429419,0.428729,0.42758,0.425973,0.42391,0.421393,0.418425,0.415009,0.411148,0.406847,0.402111,0.396944,0.39153,0.55341,0.552521,0.55104,0.54897,0.546311,0.543067,0.539242,0.53484,0.529864,0.524322,0.518217,0.511558,0.340915,0.481869,0.481095,0.479806,0.478003,0.475688,0.472863,0.469533,0.465699,0.461367,0.456541,0.451226,0.445428,-0.621122,0.240525,-0.780657,-0.343083,-0.42782,-0.057215,9.76655
0,0.045,0.095,0.63,0.225,0,0,0,0,0.005,0,0.99,0.01,0,0,0,0,0,0,0,0,0.015,0.05,0.525,0.29,0.075,0.02,0.01,0.005,0.005,0.005,1.4951,-8.88397,2.55374,54.1667,60.9677,53.6111,1.28233,1.77157,1.94991,0.150867,0.202554,0.287248,0.388416,0.45006,0.535955,0.376403,0.53203,0.531175,0.529751,0.527761,0.525205,0.522086,0.518409,0.514177,0.509393,0.504065,0.498196,0.491795,0.442878,0.625989,0.624984,0.623309,0.620966,0.617959,0.61429,0.609963,0.604983,0.599355,0.593086,0.586181,0.578648,0.477809,0.675362,0.674277,0.67247,0.669943,0.666699,0.66274,0.658072,0.652699,0.646628,0.639864,0.632414,0.624288,-0.685871,-0.119935,-0.353685,-0.555823,-0.613505,0.588317,10.0915
0,0.035,0.115,0.63,0.22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.37,0.47,0.115,0.045,0,0,0,0,1.40128,-8.71823,3.5117,60.625,74.6154,47.75,1.16107,1.48736,1.36606,0.110921,0.137667,0.122674,0.333048,0.371035,0.350249,0.290883,0.41115,0.41049,0.40939,0.407851,0.405876,0.403466,0.400624,0.397354,0.393657,0.389539,0.385004,0.380057,0.377267,0.533251,0.532394,0.530968,0.528972,0.526411,0.523285,0.519599,0.515357,0.510563,0.505222,0.49934,0.492924,0.322298,0.455554,0.454822,0.453603,0.451899,0.44971,0.44704,0.443891,0.440267,0.436172,0.431609,0.426584,0.421103,-0.650703,0.486718,-0.877155,-0.00320104,-0.334726,-0.0222538,9.79229
1,0.415,0.36,0.1,0.055,0.045,0.015,0.005,0,0.005,0,0.89,0.05,0.06,0,0,0,0,0,0,0,0.105,0.35,0.35,0.09,0.065,0.015,0.02,0,0.005,0,-1.70274,-8.67322,0.705681,52.973,84.5455,51.0811,2.67591,4.12763,2.30244,0.269438,0.42086,0.236503,0.519074,0.648737,0.486316,0.413399,0.584321,0.583383,0.581819,0.579633,0.576826,0.573401,0.569362,0.564713,0.55946,0.553608,0.547163,0.540132,0.489775,0.692275,0.691163,0.689311,0.68672,0.683395,0.679337,0.674552,0.669045,0.662821,0.655887,0.648251,0.639921,0.41497,0.586542,0.5856,0.58403,0.581836,0.579018,0.57558,0.571526,0.56686,0.561587,0.555712,0.549242,0.542185,0.231109,-0.0374409,-0.0587456,-0.203806,0.0523703,0.201347,10.4136
1,0.345,0.62,0.035,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.09,0.42,0.485,0.005,0,0,0,0,0,0,-2.08489,-8.9976,-0.346392,68.1481,103.889,60.9677,1.05424,2.3111,1.14038,0.09073,0.202688,0.111095,0.301214,0.450209,0.333309,0.274587,0.388117,0.387493,0.386455,0.385002,0.383138,0.380863,0.37818,0.375093,0.371603,0.367716,0.363435,0.358765,0.39358,0.556308,0.555414,0.553926,0.551844,0.549172,0.545911,0.542066,0.53764,0.532639,0.527067,0.520931,0.514237,0.295025,0.417006,0.416336,0.41522,0.413659,0.411656,0.409212,0.40633,0.403012,0.399263,0.395087,0.390487,0.385469,0.821454,0.0622824,0.262953,0.0628463,-0.236557,0.195015,9.4634
1,0.25,0.61,0.14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.075,0.37,0.515,0.04,0,0,0,0,0,0,-1.65677,-9.24876,0.0412063,64.6667,113.529,61.2903,1.24537,2.25722,1.23871,0.107959,0.19094,0.113538,0.328572,0.436967,0.336954,0.298834,0.422388,0.42171,0.42058,0.418999,0.41697,0.414494,0.411575,0.408214,0.404417,0.400187,0.395528,0.390445,0.402041,0.568268,0.567355,0.565835,0.563708,0.560978,0.557647,0.55372,0.549199,0.54409,0.538398,0.53213,0.525292,0.299132,0.42281,0.422131,0.420999,0.419417,0.417386,0.414908,0.411985,0.408622,0.40482,0.400586,0.395922,0.390835,0.694699,-0.092772,-0.000177085,-0.0589503,-0.109096,0.0872659,9.66246
1,0.175,0.665,0.155,0.005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.065,0.43,0.425,0.065,0.015,0,0,0,0,0,-1.30612,-8.99336,-0.00137713,59.6875,75.6,69.6296,1.17655,1.31129,1.3838,0.106164,0.14157,0.126903,0.325829,0.376258,0.356234,0.293237,0.414477,0.413811,0.412702,0.411151,0.40916,0.406731,0.403866,0.400569,0.396842,0.392691,0.388119,0.383132,0.373151,0.527433,0.526586,0.525175,0.523201,0.520667,0.517576,0.51393,0.509734,0.504992,0.49971,0.493892,0.487546,0.293889,0.415399,0.414732,0.41362,0.412066,0.41007,0.407635,0.404764,0.40146,0.397725,0.393565,0.388983,0.383984,0.686044,0.021871,-0.0262032,0.276842,0.0283212,-0.124032,9.34936
1,0.105,0.555,0.34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.07,0.525,0.31,0.085,0.01,0,0,0,0,0,-0.813181,-9.2745,-0.12702,61.2903,85,61.9355,1.16916,1.89799,1.35738,0.104228,0.180468,0.124821,0.322843,0.424816,0.353301,0.270237,0.381968,0.381354,0.380332,0.378903,0.377068,0.374829,0.372189,0.36915,0.365716,0.361891,0.357677,0.353081,0.398169,0.562794,0.56189,0.560385,0.558279,0.555575,0.552276,0.548386,0.543909,0.538849,0.533213,0.527005,0.520233,0.280925,0.397075,0.396437,0.395375,0.393889,0.391981,0.389654,0.386909,0.383751,0.380181,0.376204,0.371824,0.367046,0.580852,-0.0307527,-0.0142222,0.495513,-0.0749099,-0.315224,9.56018
1,0.135,0.57,0.28,0.015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.105,0.635,0.22,0.04,0,0,0,0,0,0,-0.886636,-9.26574,-0.832317,70.3704,94.5,61.9355,1.22524,2.18335,1.25997,0.11135,0.210388,0.12078,0.333691,0.458681,0.347534,0.283897,0.401276,0.400631,0.399558,0.398056,0.396128,0.393776,0.391003,0.38781,0.384203,0.380184,0.375758,0.370929,0.415803,0.587719,0.586775,0.585202,0.583003,0.58018,0.576735,0.572673,0.567997,0.562713,0.556827,0.550344,0.543272,0.313316,0.442859,0.442147,0.440963,0.439305,0.437178,0.434582,0.431521,0.427998,0.424017,0.419581,0.414696,0.409368,0.635245,0.116743,0.364188,0.63105,-0.125325,-0.192402,9.58974
1,0.265,0.485,0.24,0.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.175,0.45,0.32,0.055,0,0,0,0,0,0,-1.31614,-9.34625,-0.755353,59.3939,73.2,52.7778,1.49494,2.29139,1.56153,0.135938,0.232791,0.149837,0.368697,0.482484,0.387088,0.316958,0.448006,0.447287,0.446088,0.444411,0.442259,0.439633,0.436537,0.432973,0.428945,0.424458,0.419516,0.414126,0.42078,0.594754,0.593799,0.592208,0.589982,0.587125,0.583639,0.579528,0.574796,0.569449,0.563493,0.556932,0.549776,0.33708,0.476447,0.475682,0.474407,0.472624,0.470335,0.467543,0.46425,0.460459,0.456176,0.451404,0.446149,0.440416,0.59114,0.0345473,0.355592,0.21273,-0.199591,0.124289,9.89038
1,0.455,0.505,0.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0.41,0.485,0.005,0,0,0,0,0,0,-2.25024,-8.93281,-0.331555,68.9286,110.625,52.2222,1.11655,2.23083,1.15118,0.097828,0.19252,0.115009,0.312775,0.438771,0.33913,0.282563,0.39939,0.398749,0.39768,0.396186,0.394267,0.391926,0.389165,0.385988,0.382398,0.378397,0.373992,0.369186,0.382981,0.541327,0.540457,0.539009,0.536983,0.534383,0.53121,0.527468,0.523162,0.518295,0.512873,0.506902,0.500389,0.313442,0.443037,0.442325,0.44114,0.439482,0.437354,0.434757,0.431695,0.42817,0.424187,0.41975,0.414863,0.409532,0.815084,0.0665858,0.206229,0.00144579,-0.201809,0.0530889,9.45941
1,0.29,0.6,0.11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.125,0.395,0.48,0,0,0,0,0,0,0,-1.90578,-9.09945,-0.554435,60.3226,88.5714,59.697,1.11198,2.02176,1.26708,0.10481,0.17452,0.126293,0.323743,0.417756,0.355377,0.290189,0.41017,0.409511,0.408414,0.406879,0.404908,0.402504,0.399669,0.396406,0.392719,0.38861,0.384086,0.379151,0.386261,0.545963,0.545086,0.543625,0.541582,0.538959,0.535759,0.531985,0.527642,0.522734,0.517266,0.511244,0.504674,0.326015,0.460809,0.460068,0.458835,0.457111,0.454897,0.452196,0.449011,0.445345,0.441203,0.436587,0.431505,0.42596,0.765851,0.294721,0.31666,0.0249951,0.103525,0.122111,9.57345
1,0.275,0.6,0.125,0,0,0,0,0,0,0,0.99,0.01,0,0,0,0,0,0,0,0,0.08,0.455,0.45,0.01,0.005,0,0,0,0,0,-1.7675,-8.92831,-0.253417,71.1111,83.1818,55,1.19135,1.76685,1.25924,0.105525,0.165807,0.121133,0.324847,0.407194,0.348041,0.28672,0.405266,0.404615,0.403531,0.402014,0.400067,0.397692,0.394891,0.391667,0.388023,0.383964,0.379494,0.374617,0.385824,0.545345,0.544469,0.54301,0.540969,0.538349,0.535153,0.531384,0.527045,0.522142,0.51668,0.510665,0.504103,0.316558,0.447441,0.446723,0.445525,0.443851,0.441702,0.439079,0.435986,0.432427,0.428404,0.423923,0.418987,0.413603,0.732742,0.0723718,0.157986,-0.0382581,-0.0618029,0.0654515,9.39596
1,0.145,0.68,0.175,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.055,0.55,0.375,0.02,0,0,0,0,0,0,-1.16755,-9.14519,-0.285307,69.6296,78.6957,75.6522,1.01489,1.19874,1.00223,0.0972116,0.117948,0.0930374,0.311788,0.343436,0.30502,0.253387,0.358151,0.357576,0.356617,0.355277,0.353557,0.351458,0.348982,0.346133,0.342913,0.339326,0.335375,0.331066,0.365747,0.516968,0.516137,0.514754,0.51282,0.510336,0.507306,0.503733,0.49962,0.494972,0.489795,0.484092,0.477872,0.261236,0.369245,0.368652,0.367664,0.366282,0.364508,0.362344,0.359792,0.356855,0.353535,0.349837,0.345764,0.341321,0.671782,0.141029,0.186022,0.255661,0.00517065,-0.128045,9.40798
1,0.14,0.64,0.22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0.645,0.245,0.01,0,0,0,0,0,0,-1.11218,-9.23658,-1.00284,62.2581,78.4,58.1818,1.01471,1.74708,1.1978,0.0919564,0.170328,0.115547,0.303243,0.412708,0.339922,0.26206,0.370411,0.369816,0.368825,0.367439,0.365659,0.363488,0.360928,0.357981,0.354651,0.350941,0.346855,0.342398,0.389624,0.550717,0.549832,0.548358,0.546298,0.543652,0.540424,0.536618,0.532236,0.527285,0.52177,0.515695,0.509068,0.309289,0.437167,0.436465,0.435295,0.433659,0.431559,0.428997,0.425975,0.422497,0.418567,0.414188,0.409366,0.404106,0.739455,0.418966,0.506543,0.576401,0.121972,0.00191497,9.55182
1,0.125,0.585,0.29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.14,0.57,0.275,0.015,0,0,0,0,0,0,-0.960798,-9.08266,-1.08244,60.3125,70.7407,63,1.04954,1.96182,1.32616,0.0926671,0.193169,0.128269,0.304413,0.43951,0.358147,0.260564,0.368296,0.367704,0.366719,0.365341,0.363571,0.361413,0.358867,0.355937,0.352626,0.348937,0.344875,0.340443,0.406624,0.574746,0.573822,0.572285,0.570134,0.567373,0.564004,0.560032,0.555459,0.550292,0.544536,0.538196,0.53128,0.335935,0.474829,0.474066,0.472796,0.471019,0.468738,0.465955,0.462673,0.458895,0.454626,0.449871,0.444633,0.43892,0.699902,0.426225,0.476882,0.575548,0.177963,-0.0558843,9.43043
1,0.165,0.56,0.275,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.17,0.535,0.26,0.035,0,0,0,0,0,0,-1.05011,-9.61102,-0.754898,77.9167,73.6,71.4815,1.31627,1.85638,1.41059,0.123395,0.178849,0.129329,0.351276,0.422905,0.359623,0.303522,0.429015,0.428326,0.427178,0.425573,0.423512,0.420997,0.418032,0.414619,0.410762,0.406465,0.401733,0.396571,0.402647,0.569124,0.56821,0.566687,0.564558,0.561823,0.558488,0.554554,0.550026,0.54491,0.53921,0.532932,0.526084,0.310787,0.439284,0.438578,0.437403,0.435759,0.433649,0.431074,0.428038,0.424543,0.420594,0.416194,0.411349,0.406063,0.587994,0.149327,0.340391,0.409825,-0.0598297,-0.121434,10.0031
1,0.38,0.58,0.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.115,0.525,0.315,0.045,0,0,0,0,0,0,-2.2875,-8.88394,-0.572601,67.8571,86,57.8788,1.17146,2.26654,1.34483,0.105769,0.198586,0.150969,0.325221,0.44563,0.388548,0.300288,0.424444,0.423762,0.422626,0.421038,0.418999,0.416511,0.413578,0.410201,0.406385,0.402134,0.397452,0.392345,0.387865,0.54823,0.547349,0.545882,0.543831,0.541197,0.537984,0.534195,0.529833,0.524904,0.519414,0.513367,0.50677,0.368002,0.520154,0.519319,0.517927,0.515981,0.513482,0.510433,0.506838,0.5027,0.498023,0.492814,0.487076,0.480817,0.783361,0.129283,0.31794,-0.0888838,-0.165569,0.243696,9.53679
1,0.29,0.64,0.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.135,0.425,0.415,0.025,0,0,0,0,0,0,-1.88629,-9.15763,-0.557752,55.1429,111.25,55.2941,1.09001,2.31651,1.35144,0.0986155,0.1993,0.138698,0.314031,0.44643,0.372422,0.281361,0.397691,0.397052,0.395988,0.3945,0.39259,0.390259,0.38751,0.384346,0.380771,0.376788,0.372401,0.367616,0.380926,0.538422,0.537557,0.536116,0.534102,0.531515,0.528359,0.524638,0.520354,0.515514,0.510121,0.504182,0.497704,0.342865,0.484624,0.483846,0.482549,0.480736,0.478408,0.475567,0.472217,0.468362,0.464005,0.459151,0.453806,0.447974,0.731771,0.164903,0.289336,-0.210107,-0.0962225,0.0987031,9.67378
1,0.295,0.635,0.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.115,0.47,0.415,0,0,0,0,0,0,0,-1.90197,-8.87841,-0.584014,61.6129,114.706,55.4286,1.04038,1.89817,1.16806,0.0980253,0.172155,0.121303,0.31309,0.414916,0.348286,0.288277,0.407467,0.406812,0.405722,0.404197,0.40224,0.399852,0.397035,0.393794,0.390131,0.386049,0.381555,0.376652,0.37038,0.523517,0.522676,0.521275,0.519316,0.516801,0.513732,0.510114,0.505949,0.501243,0.495999,0.490225,0.483925,0.320791,0.453424,0.452696,0.451483,0.449786,0.447608,0.44495,0.441816,0.438209,0.434132,0.429591,0.42459,0.419134,0.776558,0.261454,0.364447,-0.0179296,0.00182599,0.214296,9.33071
1,0.205,0.635,0.16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.065,0.535,0.395,0.005,0,0,0,0,0,0,-1.39989,-9.08177,-0.403202,69.6154,70.3704,63.5484,1.1895,0.959887,0.9727,0.106745,0.103012,0.0907132,0.326719,0.320955,0.301186,0.272081,0.384574,0.383956,0.382927,0.381488,0.379641,0.377387,0.374728,0.371669,0.368212,0.36436,0.360118,0.35549,0.358681,0.506979,0.506165,0.504808,0.502911,0.500476,0.497504,0.494,0.489967,0.485409,0.480331,0.474739,0.468639,0.233956,0.330687,0.330156,0.329271,0.328034,0.326445,0.324507,0.322221,0.31959,0.316617,0.313305,0.309658,0.305679,0.660117,0.0575065,0.306265,-0.0969406,-0.209243,0.0676094,9.40985
1,0.15,0.67,0.18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.11,0.575,0.31,0.005,0,0,0,0,0,0,-1.19298,-9.26918,-0.831635,55.7143,97.5,65.3333,0.987447,1.65181,1.27962,0.0924414,0.154141,0.11547,0.304042,0.392607,0.339809,0.248017,0.350561,0.349998,0.34906,0.347748,0.346064,0.344009,0.341586,0.338797,0.335646,0.332135,0.328268,0.32405,0.386097,0.545731,0.544855,0.543394,0.541352,0.538731,0.535532,0.53176,0.527418,0.522512,0.517046,0.511027,0.50446,0.299976,0.424004,0.423322,0.422188,0.420601,0.418564,0.416079,0.413148,0.409775,0.405963,0.401717,0.39704,0.391938,0.774446,0.326693,0.423714,0.699455,0.031592,-0.0884558,9.57992
1,0.165,0.58,0.25,0.005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.12,0.615,0.245,0.02,0,0,0,0,0,0,-1.018,-9.22569,-0.947362,62.069,96.5,68.5185,1.10354,1.94033,1.20989,0.0986838,0.193719,0.12827,0.31414,0.440136,0.358148,0.265119,0.374734,0.374132,0.37313,0.371727,0.369927,0.367731,0.365141,0.362159,0.35879,0.355037,0.350904,0.346395,0.400962,0.566742,0.565831,0.564315,0.562194,0.559472,0.55615,0.552232,0.547724,0.542629,0.536952,0.530701,0.523882,0.343164,0.485047,0.484268,0.48297,0.481155,0.478825,0.475982,0.47263,0.468771,0.46441,0.459552,0.454202,0.448365,0.705864,0.192707,0.412282,0.612787,-0.11185,-0.124777,9.57326
1,0.2,0.57,0.225,0.005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0.675,0.2,0.025,0,0,0,0,0,0,-1.13465,-9.14222,-0.996304,80,88.5714,54.2857,1.25372,2.32536,1.20383,0.110551,0.234369,0.13944,0.332493,0.484116,0.373417,0.278076,0.393048,0.392416,0.391365,0.389894,0.388006,0.385702,0.382985,0.379858,0.376325,0.372388,0.368053,0.363323,0.420086,0.593773,0.592819,0.59123,0.589008,0.586156,0.582676,0.578572,0.573848,0.56851,0.562563,0.556013,0.548869,0.35509,0.501904,0.501098,0.499755,0.497877,0.495466,0.492524,0.489055,0.485062,0.48055,0.475523,0.469987,0.463948,0.718414,0.20187,0.431771,0.602585,-0.08721,0.0257344,9.5531
1,0.35,0.495,0.155,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.14,0.4,0.415,0.045,0,0,0,0,0,0,-2.06519,-9.27831,-0.558986,73.2,79.5833,60.3125,1.48406,1.92263,1.53745,0.134134,0.179894,0.14895,0.366243,0.424139,0.38594,0.321902,0.454994,0.454263,0.453046,0.451343,0.449157,0.446491,0.443346,0.439726,0.435635,0.431078,0.42606,0.420585,0.392977,0.555456,0.554563,0.553077,0.550999,0.54833,0.545075,0.541235,0.536816,0.531823,0.52626,0.520133,0.513449,0.329603,0.465879,0.46513,0.463884,0.462141,0.459902,0.457172,0.453952,0.450245,0.446057,0.441391,0.436252,0.430646,0.738855,0.115682,0.224347,0.159893,-0.111976,-0.0900348,9.91729
1,0.365,0.6,0.035,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.11,0.425,0.465,0,0,0,0,0,0,0,-2.26218,-9.01024,-0.496583,68.9286,105.882,52.5,1.18856,2.35398,1.1147,0.109725,0.20473,0.110536,0.331247,0.452471,0.332469,0.29704,0.419853,0.419178,0.418055,0.416484,0.414467,0.412006,0.409104,0.405764,0.401989,0.397784,0.393153,0.388101,0.375992,0.531448,0.530594,0.529172,0.527184,0.52463,0.521516,0.517842,0.513614,0.508836,0.503514,0.497652,0.491257,0.302004,0.42687,0.426184,0.425042,0.423445,0.421394,0.418892,0.415941,0.412546,0.408708,0.404433,0.399724,0.394588,0.785039,0.255637,0.337698,-0.000352487,0.0110737,0.169613,9.54827
1,0.455,0.53,0.015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.125,0.355,0.52,0,0,0,0,0,0,0,-2.64744,-8.86326,-0.275607,63,112.353,55.4286,1.19426,2.40735,1.27804,0.104489,0.206178,0.12762,0.323247,0.454069,0.35724,0.305001,0.431105,0.430413,0.429259,0.427646,0.425575,0.423048,0.420069,0.416639,0.412763,0.408445,0.40369,0.398503,0.378052,0.53436,0.533501,0.532072,0.530072,0.527505,0.524373,0.520679,0.516428,0.511624,0.506272,0.500378,0.493949,0.32992,0.466328,0.465579,0.464331,0.462586,0.460346,0.457613,0.45439,0.45068,0.446487,0.441817,0.436673,0.431062,0.833277,0.157201,0.146667,0.0250714,0.0526949,0.0105893,9.54389
1,0.455,0.53,0.015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.08,0.35,0.565,0.005,0,0,0,0,0,0,-2.40771,-8.79686,-0.127595,58.7097,88.6364,65.5172,1.20922,1.89826,1.16667,0.106734,0.174358,0.112951,0.326701,0.417562,0.336082,0.285235,0.403168,0.40252,0.401441,0.399933,0.397996,0.395633,0.392846,0.389639,0.386014,0.381976,0.377529,0.372678,0.378622,0.535166,0.534307,0.532875,0.530872,0.528301,0.525164,0.521465,0.517208,0.512397,0.507037,0.501134,0.494694,0.316802,0.447786,0.447067,0.445869,0.444193,0.442042,0.439417,0.436322,0.43276,0.428734,0.424249,0.41931,0.413922,0.796771,0.135824,0.0861032,-0.132895,0.12911,0.0350641,9.39429
1,0.24,0.67,0.09,0,0,0,0,0,0,0,0.985,0.015,0,0,0,0,0,0,0,0,0.045,0.525,0.4,0.03,0,0,0,0,0,0,-1.65545,-9.07984,-0.273942,55.4545,80.8333,55.7143,1.02276,1.41953,1.20718,0.0907737,0.160143,0.129075,0.301287,0.400179,0.35927,0.265754,0.375632,0.375028,0.374023,0.372618,0.370813,0.368611,0.366015,0.363027,0.35965,0.355887,0.351744,0.347224,0.395546,0.559087,0.558189,0.556693,0.554601,0.551915,0.548638,0.544774,0.540326,0.5353,0.5297,0.523533,0.516806,0.328275,0.464002,0.463257,0.462016,0.460279,0.45805,0.455331,0.452123,0.448432,0.444261,0.439613,0.434495,0.428912,0.78028,0.155604,0.168835,0.091245,0.06324,0.103771,9.49547
1,0.205,0.64,0.15,0.005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.12,0.545,0.3,0.035,0,0,0,0,0,0,-1.37863,-9.21205,-0.708088,59.6875,92.381,69.6296,1.11141,1.61882,1.29683,0.0961244,0.147894,0.129847,0.310039,0.38457,0.360343,0.261906,0.370193,0.369598,0.368608,0.367223,0.365444,0.363274,0.360716,0.357771,0.354442,0.350735,0.346652,0.342197,0.379031,0.535744,0.534883,0.53345,0.531445,0.528872,0.525731,0.522028,0.517766,0.51295,0.507584,0.501675,0.495228,0.32925,0.46538,0.464633,0.463388,0.461646,0.45941,0.456683,0.453466,0.449764,0.44558,0.440919,0.435786,0.430186,0.786356,0.21905,0.325738,0.591634,-0.0566843,-0.121568,9.5813
